CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
2977882;DISTILL GEIRRITEERDE OGEN COLLYRE FL 15ML;Winterkwalen en weerstand;9.65;11.35;-0.15;0.18
1680412;WILDE KASTANJE TINCT BIO 50ML BIOV;Hart en bloedvaten;5.94;6.99;-0.15;0.18
1659382;WAPITI DRAG PLANTEN 60;Maag en darmen;8.91;9.90;-0.10;0.11
2733434;OREGANO GRIEKS ESS OLIE 10ML PRANAROM;Per klacht;9.56;11.25;-0.15;0.18
3045283;ARKOCAPS RESVERATROL CAPS 30 CFR 3500014;Superfoods en anti-aging;18.70;22.00;-0.15;0.18
2594299;BIOLYS ROOIBOS-GROENE THEE TEA-BAGS 20;Thees;3.98;4.98;-0.20;0.25
3167301;SUMIVITAL ANDRO PROSTAT CAPS 60;Mannelijke problemen;19.77;23.26;-0.15;0.18
3025434;ARKOROYAL GROENE PROPOLIS AMP 10X15ML;Winterkwalen en weerstand;11.77;13.85;-0.15;0.18
3012481;ARKO ESSENTIEL VERSPREIDER CITRUS 15ML;Per klacht;9.14;10.75;-0.15;0.18
323311;DENOLIN BORSTTHEE NF 20 F.Z.;Winterkwalen en weerstand;4.49;5.28;-0.15;0.18
1196708;SORIA NATUSOR N17 HARPAGOSINOL THE INF 20;Thees;3.36;3.95;-0.15;0.18
2413516;PEPERMUNT MENTH. BL.PLANT HERBA HELV.ESS OLIE 10ML;Per klacht;7.63;8.98;-0.15;0.18
3273414;CBIANE ACEROLA COMP 60;Winterkwalen en weerstand;15.21;17.90;-0.15;0.18
2372191;CHRYSCAR COMP 60;Maag en darmen;25.20;28.00;-0.10;0.11
2732097;KANEEL BIO ESS OLIE 10ML PRANAROM;Per klacht;5.46;6.42;-0.15;0.18
382739;SEDINAL PLUS DRAG 40;Mentale klachten;9.65;11.35;-0.15;0.18
3126760;VIVADIS MACA 50+ (MACA INDIGO) CAPS 90X500MG;Energiegebrek;22.95;27.00;-0.15;0.18
1343169;ARKOCAPS GINSENG PLANTAARDIG 45;Energiegebrek;18.19;21.40;-0.15;0.18
2076164;SLAAP AMP 20X10ML FITOFORM;Mentale klachten;16.77;19.73;-0.15;0.18
3035870;INOVANCE VENOVANCE COMP 60 CA086N;Maag en darmen;18.00;20.00;-0.10;0.11
1425339;VOGEL CRATAEGUS COMPLEX TABL 80;Hart en bloedvaten;8.79;10.99;-0.20;0.25
3460490;MANNAVITAL OPC PLATINUM V-CAPS 60;Superfoods en anti-aging;16.87;19.85;-0.15;0.18
2919645;SORIA VIAURIN TABL 28 6298;Urinewegen;16.79;19.75;-0.15;0.18
2157527;HERBACLEAN NF TABL 100 2971 METAGENICS;Maag en darmen;19.54;22.99;-0.15;0.18
3237476;BIOLYS RELAX TISANE ZAKJE 2X20 PROMO 2015;Mentale klachten;7.97;9.96;-0.20;0.25
1385657;VOGEL DORMEASAN GUTT 100ML;Mentale klachten;12.76;15.95;-0.20;0.25
2842805;TANAPLEX SEDO COMP 100;Mentale klachten;19.12;22.50;-0.15;0.18
2747137;FEMINABIANE URINAIR COMFORT GEL 14+14;Urinewegen;17.85;21.00;-0.15;0.18
3110319;THYMO TABS FRESH ZUIGTABL 24;Winterkwalen en weerstand;5.35;6.30;-0.15;0.18
2076313;FLOWER COMPLEX DEMOTIVATIE MICRO-COMP 100;Moedeloosheid;9.23;10.86;-0.15;0.18
3437464;ARKOROYAL KONINGINNEBRIJ BLISTER CAPS 2 X 15;Energiegebrek;12.92;15.20;-0.15;0.18
2591329;VITAFYTEA VESOVIN (VASOVIN) CAPS 60;Hart en bloedvaten;25.92;30.50;-0.15;0.18
2712065;PHYTOSTANDARD MEIDOORN-PASSIFLORA BLIST.COMP 2X15;Mentale klachten;13.60;16.00;-0.15;0.18
2727691;DECRAMP GEL TUBE 100ML;Spieren en gewrichten;8.49;9.99;-0.15;0.18
1213321;TILMAN LAXEERKRUID ST.GERMAIN 250G;Maag en darmen;7.38;8.68;-0.15;0.18
1740471;BACH FLOWER REMEDIE 11 ELM 20ML;Moedeloosheid;10.16;11.95;-0.15;0.18
3082138;HERBALGEM FEMINAGEM COMPLEXE CYCLE BIO 15ML;Hormonaal;10.16;11.95;-0.15;0.18
1190040;BACH FLOWER HOLLY 30ML DYNAR;Overgevoeligheid;8.33;9.80;-0.15;0.18
3019981;PHYTODRENE BE LIFE PLANTAARD. GEL 60;Maag en darmen;16.74;18.60;-0.10;0.11
2346302;WELEDA HAND-NAGELCREME CITRUS 50ML;Huid, haren & nagels;6.79;7.99;-0.15;0.18
1373307;VOGEL ECHINAFORCE GUTT 100ML;Winterkwalen en weerstand;13.56;16.95;-0.20;0.25
2916559;MOTIDIGEST PG PHARMAGENERIX CAPS 30;Maag en darmen;9.09;10.70;-0.15;0.18
1343052;ARKOCAPS GOUDPAPAVER PLANTAARDIG 45;Mentale klachten;8.84;10.40;-0.15;0.18
3180510;BACHBLOESEM BIO N38 WILLOW 20ML;Overbezorgdheid;9.31;10.95;-0.15;0.18
1196740;SORIA NATUSOR N25 BRONCOPUL THE INF 20;Thees;3.36;3.95;-0.15;0.18
641274;MANNEQUIN AFSLANKINGSTHEE 20X2G;Afslanken;5.06;5.95;-0.15;0.18
1329663;SORIA COMPOSOR N 2 EQUINER 50ML;Mentale klachten;12.54;14.75;-0.15;0.18
1447986;BEE HEALTH PROPOLIS COMP 90X1000MG;Winterkwalen en weerstand;18.61;21.90;-0.15;0.18
3294089;KORRES KM LIP PENCIL COTTON OIL 02 NEUTRAL DARK;Huid, haren & nagels;10.44;11.60;-0.10;0.11
2932275;ARMOLIPID TABL 30;Hart en bloedvaten;16.57;19.50;-0.15;0.18
2917326;PHYTOSTANDARD HARPAGOPHYTUM-WILG BLIST.COMP 2X15;Spieren en gewrichten;13.60;16.00;-0.15;0.18
2993905;VITAL GREEN CHLORELLA COMP 1000;Energiegebrek;44.16;51.95;-0.15;0.18
3070281;ALOE FEROX HEALTH DRINK NF 1L;Maag en darmen;20.27;23.85;-0.15;0.18
87809;ARDENSE THEE NR.11 VERSTOPPING;Thees;5.69;6.70;-0.15;0.18
1599398;ARTHROPHYTOL CREME 100ML;Spieren en gewrichten;22.91;26.95;-0.15;0.18
2876217;CRANAXIL CRANBERRYCONC.500MG SPRINGFIELD V-CAPS 60;Mannelijke problemen;22.91;26.95;-0.15;0.18
2229516;HERBALGEM ZWEEDS ELIXER 1L;Maag en darmen;45.01;52.95;-0.15;0.18
1232156;OPC 85 COMPLEX CAPS 30 DEBA;Superfoods en anti-aging;16.06;18.90;-0.15;0.18
1343615;ARKOCAPS RAMMENAS PLANTAARDIG 45;Maag en darmen;8.41;9.90;-0.15;0.18
2907616;TURBO DETOX 500ML;Zuiveringskuur;15.30;18.00;-0.15;0.18
2797561;CEDER ATLAS BIO ESS OLIE 10ML PRANAROM;Per klacht;5.53;6.51;-0.15;0.18
2463651;ERGYCARE GEL 80;Mentale klachten;19.55;23.00;-0.15;0.18
3215696;GARLIC 2000 BIO BE LIFE POT GEL 60 VERV.3094711;Hart en bloedvaten;17.91;19.90;-0.10;0.11
3281011;MEMORIUM CAPS 30X180MG;Mentale klachten;16.53;19.45;-0.15;0.18
1764141;PHARMAGENERIX GINGKO BILOBA PG CAPS 60;Mentale klachten;10.37;12.20;-0.15;0.18
3086568;PHYTOSUN PAST HONING-SINAAS 24;Winterkwalen en weerstand;5.52;6.50;-0.15;0.18
2562205;ELUSANES RHODIOLA CAPS 30;Mentale klachten;9.26;10.90;-0.15;0.18
2716454;TRIBULUS TERRESTRIS GEL 60 ORTHONAT;Mannelijke problemen;16.47;19.38;-0.15;0.18
2317196;LUCOVITAAL CRANBERRY X-TRA FORTE CAPS 60;Urinewegen;17.31;20.36;-0.15;0.18
3153533;BEE NATURE LIPBALSEM 10G;Huid, haren & nagels;8.49;9.99;-0.15;0.18
1232164;OPC 85 COMPLEX CAPS 60 DEBA;Superfoods en anti-aging;27.96;32.90;-0.15;0.18
2068625;DYNAFORCE GUTT 100ML;Energiegebrek;14.91;15.70;-0.05;0.05
3080389;CITRIPUR PLUS 50ML;Winterkwalen en weerstand;13.56;15.95;-0.15;0.18
2453785;PHARMAGENERIX PASSIEBLOEM PG CAPS 60;Mentale klachten;9.26;10.90;-0.15;0.18
2223758;BIOVER BIOKRUIDENINFUSIE CHOLESTEROL ZAKJE 20;Thees;3.48;4.09;-0.15;0.18
2396885;PRIMASUR CAPS 24;Mentale klachten;12.61;14.84;-0.15;0.18
2229094;HERBALGEM HAZELAAR MACERAAT 50ML;Ademhaling;22.06;25.95;-0.15;0.18
2746717;LIPEQ 10 GEL 180;Hart en bloedvaten;48.69;54.10;-0.10;0.11
3299013;OMEGA 3 PLANTAARDIG V-CAPS 60;Mentale klachten;18.70;22.00;-0.15;0.18
3401973;DETOXIMIX BOX 200ML + CAPS 60 PHARMANUTRICS;Zuiveringskuur;39.96;49.95;-0.20;0.25
2956332;YMEA TOTAAL COMP 60;Vrouwelijke problemen;25.46;29.95;-0.15;0.18
3121506;PHYTOSUN TIJM THYMOL BIO 10ML;Per klacht;11.90;14.00;-0.15;0.18
1305754;PRIMO-PLUS CAPS 90 DEBA;Vrouwelijke problemen;21.16;24.90;-0.15;0.18
3147204;ANDROGENON NF V-CAPS 60;Mannelijke problemen;28.35;31.50;-0.10;0.11
3;MANHAE 3 MAAND CAPS 90;Vrouwelijke problemen;42.17;46.86;-0.10;0.11
3319274;BACHBLOESEM BIO N43 DRUPPELS MOTIVATIE 20ML;Onzekerheid;13.56;15.95;-0.15;0.18
1766583;ANDROLISTICA CAPS 90 HOLISTICA;Mannelijke problemen;24.37;28.67;-0.15;0.18
2765063;ORTIS KONINGINNEBRIJ BIO 500ML;Winterkwalen en weerstand;22.33;26.27;-0.15;0.18
1448000;BEE HEALTH PROPOLIS CAPS 90X1000MG;Winterkwalen en weerstand;18.61;21.90;-0.15;0.18
2831519;OENOBIOL AQUADRAINEREND CAPS 1X30;Urinewegen;11.86;13.95;-0.15;0.18
2942142;ALTISA TISANE BRANDNETEL BIO 20X2G;Thees;3.31;3.48;-0.05;0.05
3220688;FYTOBELL ESCHOLCIN NF COMP 90;Mentale klachten;13.81;16.25;-0.15;0.18
3513884;BIOTONA MANGOSTAN PUREE 500ML;Superfoods en anti-aging;19.80;22.00;-0.10;0.11
2990000;PEDIAKID IMMUNO FORTIFIANT SOL BUV FL 125ML;Winterkwalen en weerstand;10.20;12.00;-0.15;0.18
3047669;ALTISA MACA BOOST CPLX ADVANCED TABL 60;Mannelijke problemen;17.52;19.47;-0.10;0.11
3054970;COGNITON PLUS D3 CAPS 60;Mentale klachten;30.40;32.00;-0.05;0.05
2368025;HERBALGEM CHOLESTEGEM CHOLESTEROL COMPLEX GUTT15ML;Hart en bloedvaten;10.16;11.95;-0.15;0.18
2229433;HERBALGEM WOLLIGE SNEEUWBAL MACERAAT 15ML;Ademhaling;10.16;11.95;-0.15;0.18
3047651;ALTISA MACA BOOST CPLX ADVANCED TABL 30;Mannelijke problemen;9.89;10.99;-0.10;0.11
2053627;VLIERBESSENSIROOP REVOGAN 200ML 5096;Winterkwalen en weerstand;4.25;5.00;-0.15;0.18
2800498;GERANIUM EGYPTE ESS OLIE 30ML PRANAROM;Per klacht;32.61;38.36;-0.15;0.18
1552587;DETOXIFORTE V-CAPS 60 DEBA;Zuiveringskuur;20.00;25.00;-0.20;0.25
3290459;SAFFRAMED V-CAPS 30 NUTRISAN;Mentale klachten;22.18;26.10;-0.15;0.18
1017516;SORIA SORICAPSULE COMPOSED N 2-C DIGESCAP 60;Maag en darmen;12.54;14.75;-0.15;0.18
2747574;GRUNWALDER SENSITIVE KRUIDENTABLETTEN 60;Maag en darmen;8.95;9.95;-0.10;0.11
259937;SORIA COMPOSOR N12 EXPECTOSOR 30ML;Winterkwalen en weerstand;12.54;14.75;-0.15;0.18
3413101;SORIA 3-S TRIGONELLA FOENUM-GRAECUM L XXI CAPS 30;Diabetes;16.79;19.75;-0.15;0.18
2231553;ARKOROYAL DYNERGIE AMP 20;Energiegebrek;21.50;25.30;-0.15;0.18
2937175;TEDDY VIT ECHINACEA+PROPOLIS+VIT C BEERTJES 50;Winterkwalen en weerstand;12.55;13.95;-0.10;0.11
3006632;PHYSALIS ROLL-ON FLEXISAN BIO 4ML;Per klacht;7.92;8.80;-0.10;0.11
3003845;PHYTOSTANDARD ARTISJOK CAPS 20;Maag en darmen;9.77;11.50;-0.15;0.18
3203015;CURCUMA MAGNUM 3200 BE LIFE BIO POT CAPS 60;Superfoods en anti-aging;17.91;19.90;-0.10;0.11
2660603;WELEDA WILDE ROZEN NACHTCREME VITALIS. TUBE 30ML;Huid, haren & nagels;15.72;18.49;-0.15;0.18
1343011;ARKOCAPS KURKUMA PLANTAARDIG 45;Spieren en gewrichten;10.11;11.90;-0.15;0.18
3006681;PHYSALIS ROLL-ON RELAX & SLEEP BIO 4ML;Mentale klachten;7.92;8.80;-0.10;0.11
1377845;MARCUS ROHRER SPIRULINA NAVUL COMP 540;Zuiveringskuur;28.43;33.45;-0.15;0.18
686550;SALUS ALPENKRAFT ELEXIR 250ML;Winterkwalen en weerstand;10.58;12.45;-0.15;0.18
3459047;ARKOCAPS CURCUMA + PIPERINE 150;Spieren en gewrichten;27.20;32.00;-0.15;0.18
2895928;ORIGANO ESS OLIE 10ML HELV.PHARMA;Per klacht;10.46;12.31;-0.15;0.18
2329548;BIOLIGOPHYT SOLUTION PRECIEUZE 100ML BIOLIGO;Energiegebrek;11.56;13.60;-0.15;0.18
3001799;PRELYCON MAN COMP 90;Mannelijke problemen;22.52;26.50;-0.15;0.18
1726959;WELEDA RHINODORON NEUSSPRAY MET ALOE VERA 20ML;Winterkwalen en weerstand;6.79;7.99;-0.15;0.18
2712073;PHYTOSTANDARD ARTISJOK-RAMMENAS BLIST.COMP 2X15;Maag en darmen;13.60;16.00;-0.15;0.18
2399095;PURESSENTIEL ROLLER HOOFDPIJN 9 ESS OLIE 5ML;Per klacht;9.77;11.50;-0.15;0.18
2990950;ARTERIN FORTE COMP 90;Hart en bloedvaten;36.66;47.00;-0.22;0.28
2613933;ELUSANES LOOK POT GEL 60;Hart en bloedvaten;14.36;16.90;-0.15;0.18
3150513;ARKO ESSENTIEL ARGAN OLIE 30ML;Huid, haren & nagels;13.51;15.90;-0.15;0.18
2228930;HERBALGEM VIJGENBOOM MACERAAT 50ML;Spijsvertering;22.06;25.95;-0.15;0.18
3215639;ZAFRANFORTE COMP 30;Mentale klachten;21.87;25.73;-0.15;0.18
2761690;MEMOPLAN GUTT 50ML;Mentale klachten;5.52;6.49;-0.15;0.18
2874055;VERZORGINGSBALSEM AROMA EUCALYPTUS SPRAY 50ML;Per klacht;20.90;22.00;-0.05;0.05
1190149;BACH FLOWER RED CHESTNUT 30ML DYNAR;Angst;8.33;9.80;-0.15;0.18
1084060;BIOSIL GUTT 30ML;Huid, haren & nagels;25.46;29.95;-0.15;0.18
1462704;SORIA BERGHONING 500G;Honing;8.95;9.95;-0.10;0.11
2578375;PRIMARIL CAPS 60;Winterkwalen en weerstand;29.23;34.39;-0.15;0.18
2092963;ERGYDIGEST 250ML;Maag en darmen;15.30;18.00;-0.15;0.18
2339588;YMEA SILHOUETTE CAPS 64;Vrouwelijke problemen;20.36;23.95;-0.15;0.18
1769066;LEPPIN BERNAGIEOLIE CAPS 30;Vrouwelijke problemen;7.56;8.90;-0.15;0.18
2519718;FYTOBELL ELEUTHEROCOCCUS SENTICOSUS UE GUTT 100ML;Winterkwalen en weerstand;14.41;16.95;-0.15;0.18
2563344;ADAPTAROM MASKER CREME ZUIVEREND 100ML;Per klacht;17.17;20.20;-0.15;0.18
2108017;KERNPHARM ISLA MOOS TABL 60;Winterkwalen en weerstand;5.80;6.45;-0.10;0.11
2293769;SORIA DIGEMEL SIROOP KIND 150ML;Maag en darmen;6.76;7.95;-0.15;0.18
3161718;SPHERA VERSTUIVER ESS OLIE EDITIE WINTER;Verspreiders;59.67;70.20;-0.15;0.18
2703452;BIOSIL CAPS 60;Huid, haren & nagels;28.86;33.95;-0.15;0.18
1415140;LYCOPEEN CAPS 60X10MG DEBA;Superfoods en anti-aging;21.33;25.10;-0.15;0.18
3086576;PHYTOSUN ROLL ON GEWRICHTEN&SPIEREN 50ML;Per klacht;9.31;10.95;-0.15;0.18
2736494;BAMBOURAN GEL 120;Spieren en gewrichten;25.56;30.07;-0.15;0.18
3062486;HERBALGEM PROPOLIS JUNIOR BREED SPEC.BIO GUTT 15ML;Winterkwalen en weerstand;8.92;10.50;-0.15;0.18
3137916;URIPLEX NF V-CAPS 60;Mannelijke problemen;24.03;26.70;-0.10;0.11
1274307;MARCUS ROHRER SPIRULINA COMP 540X300MG;Huid, haren & nagels;30.39;35.75;-0.15;0.18
2320653;BIONAL LOOK-MARETAK-MEIDOORN-VIT E CAPS 80;Hart en bloedvaten;7.39;8.69;-0.15;0.18
2688083;SORIA CURCUMIN TABL 60X600MG 6299;Spieren en gewrichten;16.79;19.75;-0.15;0.18
2638625;PRIMARTIC CAPS 60;Spieren en gewrichten;32.16;37.84;-0.15;0.18
2399012;PURESSENTIEL SOS HUID ROLLER 11 ESS OLIE 5ML;Huid, haren & nagels;9.77;11.50;-0.15;0.18
3261336;SUPER DIET COMPLEXE VETVERBRANDER BIO AMP 20X15ML;Afslanken;15.19;17.87;-0.15;0.18
3215548;GOJI ENERGY BAR 15X35G;Superfoods en anti-aging;26.32;29.25;-0.10;0.11
2228922;HERBALGEM VIJGENBOOM MACERAAT 15ML;Spijsvertering;10.16;11.95;-0.15;0.18
1574268;MACA BIOTICS COMP 60;Energiegebrek;38.06;44.78;-0.15;0.18
2573939;BALYFEN OPLOSSING 20ML;Maag en darmen;7.01;8.25;-0.15;0.18
1686377;CITRIPUR CAPS 40;Winterkwalen en weerstand;12.07;14.20;-0.15;0.18
2235968;Katima Oog En Lipomtrek Fl 15ml;Huid, haren & nagels;40.12;47.20;-0.15;0.18
2429181;GROENE THE V-CAPS 60X500MG DEBA;Superfoods en anti-aging;15.21;17.90;-0.15;0.18
1496637;Chlorella Comp 120x1000mg Deba;Huid, haren & nagels;22.86;26.90;-0.05;0.18
2252187;DORMIXX TABL 20X 820MG;Mentale klachten;12.71;14.95;-0.15;0.18
2842813;TANAPLEX FEMINA COMP 100;Mentale klachten;19.12;22.50;-0.15;0.18
3282860;MB ZEN NF CAPS 180 CFR 3535051;Mentale klachten;58.41;64.90;-0.10;0.11
2181204;CIRCULAROM OLEOGEL 80ML;Per klacht;14.09;16.58;-0.15;0.18
3131448;URI-CRAN FORTE CAPS 30;Urinewegen;25.46;29.95;-0.15;0.18
3216173;OMEGA SUPER PLUS POT CAPS 90 19752 METAGENICS;Vrouwelijke problemen;22.09;25.99;-0.15;0.18
1721398;MACA GEL 120;Mannelijke problemen;29.61;32.90;-0.10;0.11
2160380;SORIA DAUCUS CAROTA BLISTER TABL 60X600MG;Superfoods en anti-aging;10.84;12.75;-0.15;0.18
1038835;SORIA COMPOSOR N12 EXPECTOSOR 50ML;Winterkwalen en weerstand;12.54;14.75;-0.15;0.18
2798338;CITROEN ZESTE BIO ESS OLIE 100ML PRANAROM;Per klacht;49.41;58.13;-0.15;0.18
2488922;AROMAFORCE MONDSPRAY ESS OLIE 15ML;Winterkwalen en weerstand;8.28;9.74;-0.15;0.18
1754092;SPORTSTECH TRIBUBOLAN TABL 120 2013 METAGENICS;Mannelijke problemen;36.44;40.49;-0.10;0.11
1327873;WELEDA ARNICA POMM/ ZALF 30ML;Spieren en gewrichten;7.64;8.99;-0.15;0.18
2749331;ACEROLA 500 TABL 120+30 GRATIS;Winterkwalen en weerstand;18.66;21.95;-0.15;0.18
2398964;PURESSENTIEL LUCHTWEGEN SPRAY 41 ESS OLIE 200ML;Per klacht;22.01;25.90;-0.15;0.18
2660512;WELEDA GRANAATAPPEL VERSTEV. SERUM DISPENSER 30ML;Huid, haren & nagels;22.09;25.99;-0.15;0.18
2733608;ZILVERSPAR ESS OLIE 10ML PRANAROM;Per klacht;5.82;6.85;-0.15;0.18
3063971;ARKOCAPS GRANAATAPPEL 45;Superfoods en anti-aging;12.28;14.45;-0.15;0.18
1703305;VITAFYTEA UNCARIA PRO TABL 30;Winterkwalen en weerstand;21.67;25.50;-0.15;0.18
2215085;HERBALGEM ALLARGEM COMPLEX 15ML;Ademhaling;10.16;11.95;-0.15;0.18
3115771;LIVATOX VEGECAPS 60 NUTRISAN;Maag en darmen;19.52;22.96;-0.15;0.18
3008075;SVR SPIRIAL DEO A/TRANSP.PLANTAARDIG ROLL-ON 50ML;Huid, haren & nagels;9.01;10.01;-0.10;0.11
2251791;BENYPRO SOFTGEL 30;Mannelijke problemen;22.52;26.50;-0.15;0.18
2229334;HERBALGEM SEQUOIA MACERAAT 50ML;Energie;22.06;25.95;-0.15;0.18
1694637;ARNICAGEL 50G HOMEOD;Spieren en gewrichten;14.41;16.95;-0.15;0.18
3180817;BACHBLOESEM BIO N25 RED CHESNUT 20ML;Angst;9.31;10.95;-0.15;0.18
1681154;PAARDEBLOEM TINCT BIO 50ML BIOV;Maag en darmen;5.94;6.99;-0.15;0.18
2248367;ALTISA ZUIGBONBONS SALIE-TIJM 75G;Winterkwalen en weerstand;3.65;3.84;-0.05;0.05
1619733;VITAFYTEA FYTO DETOXICA 200ML;Zuiveringskuur;29.32;34.50;-0.15;0.18
2708899;VITALITE 4G AMP 30;Energiegebrek;18.70;22.00;-0.15;0.18
1069863;SORIA DERMOSOR GUALAVIT POMM 40G;Huid, haren & nagels;5.91;6.95;-0.15;0.18
2222057;HERBALGEM ROKERSSIROOP 250ML;Ademhaling;10.62;12.50;-0.15;0.18
1380765;ARKOCAPS SINT JANSKRUID PLANTAARDIG 45;Mentale klachten;12.92;15.20;-0.15;0.18
2231439;Soria Soricapsule Single N 3-s Trigonella 60;Diabetes;16.79;19.75;-0.15;0.18
2453587;ENERGIE TIGRA+ MEN COMP 28;Mannelijke problemen;20.40;24.00;-0.15;0.18
3268323;MELAPI HONING THIJM 30X40G 6949;Honing;39.01;43.35;-0.10;0.11
2801769;KRUIDNAGEL ESS OLIE 30ML PRANAROM;Per klacht;14.42;16.96;-0.15;0.18
2995009;CRANAXIL PRO V-CAPS 180;Urinewegen;59.46;69.95;-0.15;0.18
3277761;RAIN PHARMA ESSENTIAL OIL CALM.BOTANICAL TOUCH10ML;Per klacht;7.61;8.95;-0.15;0.18
383075;COURTOIS THEE INF 20X2G;Thees;4.49;5.28;-0.15;0.18
2229672;HERBALGEM GINGKO TM 50ML;Mentale klachten;21.21;24.95;-0.15;0.18
2662112;WELEDA WILDE ROZEN CREME OOGOMTREK VIT.NF TBE 10ML;Huid, haren & nagels;16.14;18.99;-0.15;0.18
2550168;SAMENTO TOA-FREE 30ML;Winterkwalen en weerstand;38.90;40.95;-0.05;0.05
2914802;PLANTIL SIROOP 150ML;Winterkwalen en weerstand;6.37;7.50;-0.15;0.18
2964765;ETIXX DEFENDOR 15 V-CAPS 15;Winterkwalen en weerstand;11.99;14.99;-0.20;0.25
636399;WELEDA ELIXER DUINDOORN 200ML;Winterkwalen en weerstand;9.77;11.49;-0.15;0.18
2797710;KANEEL CHINA ESS OLIE 30ML PRANAROM;Per klacht;10.12;11.91;-0.15;0.18
2346203;BRONCAL FITO SIROOP 200ML;Winterkwalen en weerstand;7.22;8.50;-0.15;0.18
2342889;GREEN FLOR COMP 90;Maag en darmen;23.80;28.00;-0.15;0.18
2208767;HERBALGEM WILDE WINGERD MACERAAT 50ML;Spieren en gewrichten;22.06;25.95;-0.15;0.18
3051943;DR ERNST DIGEST TEA 20;Maag en darmen;4.23;4.98;-0.15;0.18
1343441;ARKOCAPS ORTOSIPHON PLANTAARDIG 45;Afslanken;8.41;9.90;-0.15;0.18
1594845;SJANKARA ROZENHOUT ESS OLIE 11ML;Per klacht;24.82;29.20;-0.15;0.18
2967701;BACHBLOESEM BIO N39 NOODGEVALLEN SPRAY 20ML;Angst;14.41;16.95;-0.15;0.18
1019397;Soria Soricapsule Composed N 8-c Fucus Complex 60;Afslanken;16.79;19.75;-0.15;0.18
3298965;PHYTOSUN SPRAY SLAAP 200ML;Per klacht;21.16;24.90;-0.15;0.18
2907129;PHYSALIS PURESIL 500ML;Spieren en gewrichten;17.10;19.00;-0.10;0.11
2665115;CURCUMA 2400 + PIPERINE BIO BE LIFE GEL 60;Superfoods en anti-aging;13.45;14.95;-0.10;0.11
3235728;GLYCEPURE COMP 60;Diabetes;26.77;31.50;-0.15;0.18
2346856;AMANPRANA OKINAWA OMEGA EICOSAN PERILLA 500ML;Allergie;44.95;49.95;-0.10;0.11
1482868;FLAVOPUR COMP 100 DYNAR;Vrouwelijke problemen;23.12;27.20;-0.15;0.18
2647444;ELIMIN KILO'S TEA BAGS 20;Afslanken;5.01;5.90;-0.15;0.18
2660496;WELEDA GRANAATAPPEL DAGCREME VERSTEVIGEND TBE 30ML;Huid, haren & nagels;19.54;22.99;-0.15;0.18
3147311;GREEN LIGHT COFFEE DUO TABL 2X60 PRICE OFF -5€;Thees;40.41;44.90;-0.10;0.11
3361615;ANTIMETIL GOM 24;Vrouwelijke problemen;8.92;10.50;-0.15;0.18
2228575;HERBALGEM MEMOGEM COMPLEX 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
3373933;AFA-KLAMATH GEL 280;Energiegebrek;102.60;114.00;-0.10;0.11
2042760;BIO-ANTIOXIDANT COMP 90;Superfoods en anti-aging;21.21;24.95;-0.15;0.18
3415288;BEE NATURE DOUCHEGEL 250ML;Huid, haren & nagels;8.49;9.99;-0.15;0.18
3031382;APIVITA LICHAAMSCREME PROPOLIS TUBE 40ML;Huid, haren & nagels;7.22;8.50;-0.15;0.18
2399293;PURESSENTIEL AFSLANKER DROGE OLIE 18 ESS OLIE100ML;Per klacht;24.22;28.50;-0.15;0.18
2487361;ZEROCHOL 800MG NAT. PLANTENSTEREOLEN TABL 60X800MG;Hart en bloedvaten;19.93;23.45;-0.15;0.18
1343631;ARKOCAPS ROZEMARIJN PLANTAARDIG 45;Maag en darmen;8.41;9.90;-0.15;0.18
3308665;VITANZA HQ SUPERFOOD CACAO RAW PDR BIO 200G;Superfoods en anti-aging;5.40;6.35;-0.15;0.18
3234234;BACH RESCUE CREAM 150ML VERV.2199-933;Huid, haren & nagels;35.95;39.95;-0.10;0.11
2487015;VOGEL PASSIFLORA COMPLEX FORTE TABL 30X400MG;Mentale klachten;8.76;10.95;-0.20;0.25
3376407;DR ERNST ROZENWATER 200ML;Huid, haren & nagels;6.29;7.40;-0.15;0.18
2170975;FEMINAISSANCE HARMONIEUZE BEVALLING OLIE 5ML;Per klacht;11.27;13.26;-0.15;0.18
292607;PRIMOMIL CAPS 90X1000MG DEBA;Vrouwelijke problemen;21.25;25.00;-0.15;0.18
2873446;LINOBIOL BE LIFE POT CAPS 120;Mentale klachten;16.19;17.99;-0.10;0.11
2917342;PHYTOSTANDARD HON.KLAVER-R.WIJNST. BLIST.COMP 2X15;Hart en bloedvaten;13.60;16.00;-0.15;0.18
1656859;BIOLIGOPHYT SALIE GUTT 100ML BIOLIGO;Vrouwelijke problemen;23.25;27.35;-0.15;0.18
1552587;DETOXIFORTE V-CAPS 60 DEBA;Maag en darmen;20.00;25.00;-0.20;0.25
2592053;MEMBRASIN OMEGA 7 V-CAPS 150;Vrouwelijke problemen;33.79;39.75;-0.15;0.18
2969020;BERNAGIE OLIE NATURAL ENERGY CAPS 90;Spieren en gewrichten;21.24;24.99;-0.15;0.18
2134906;ACTIVOX SPRAY PROPOLIS 30ML;Winterkwalen en weerstand;8.33;9.80;-0.15;0.18
1077031;VOGEL PASSIFLORA COMPLEX COMP 200;Mentale klachten;14.76;18.45;-0.20;0.25
